PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,Billing_ZIP_norm,postal_code,bg_place_count,bg_place_name,bg_admin1_name,bg_admin1_code,bg_admin2_name,bg_admin2_code,bg_admin3_name,bg_admin3_code,bg_latitude,bg_longitude,bg_geo_accuracy,bg_zip_found,bg_distance_sofia_km,bg_distance_plovdiv_km,bg_distance_varna_km,bg_distance_burgas_km,bg_min_big_city_distance_km
20837966,Gold,VSE,4004.0,VU,12,3.0,,15,307.33,0.0,307.33,25.61,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
230656,Gold,VSE,6570.0,RJ,24,11.0,,35,307.33,0.0,307.33,12.81,No,6570,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160059004,Gold,VSE,4000.0,AD,16,2.0,,18,307.5,0.0,307.5,19.22,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115832502,Gold,VSE,4000.0,Tatiana Trifonova,5,,,5,307.83,0.0,307.83,61.57,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115099021,Gold,VSE,4003.0,AD,15,6.0,,21,308.0,0.0,308.0,20.53,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
5108158593SMB,Platinum,VSE,6300.0,RJ,5,1.0,,6,308.0,0.0,308.0,61.6,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
115634328,Gold,SOHO,4000.0,AD,9,2.0,1.0,12,308.17,0.0,308.17,34.24,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825237762,Silver,VSE,4002.0,VT,17,2.0,,19,308.33,0.0,308.33,18.14,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160111020,Gold,VSE,4000.0,Daniela Stefanova,13,,,13,308.33,0.0,308.33,23.72,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
20998453,Gold,VSE,6000.0,VM,14,5.0,,19,308.5,0.0,308.5,22.04,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123633749,Gold,VSE,6260.0,DI,13,2.0,,15,308.5,0.0,308.5,23.73,No,6260,6260,2.0,Ovcharci,Stara Zagora,SZR,Radnevo,SZR27,Unknown,SZR27-00,42.25835,26.0,4.0,1,224.98878715372217,104.25865984640127,189.06228498734535,123.21720018417498,104.25865984640127
115103936,Gold,VSE,4000.0,Daniela Stefanova,25,,,25,308.67,0.0,308.67,12.35,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
108001614,Gold,VSE,6600.0,RJ,23,1.0,,24,308.67,0.0,308.67,13.42,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
115132788,Gold,VSE,4002.0,VT,12,1.0,,13,309.0,0.0,309.0,25.75,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123122886,Gold,VSE,6250.0,VM,33,2.0,,35,309.0,0.0,309.0,9.36,No,6250,6250,2.0,Bratja Daskalovi,Stara Zagora,SZR,Bratja Daskalovi,SZR04,Unknown,SZR04-00,42.316649999999996,25.2167,4.0,1,160.9922227405367,43.735348898262274,241.78212993967222,185.5624152907478,43.735348898262274
115563799,Gold,VSE,4004.0,Daniela Stefanova,17,,,17,309.17,0.0,309.17,18.19,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
126655626,Gold,SOHO,6300.0,RJ,9,,,9,309.17,0.0,309.17,34.35,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
126011866,Gold,SOHO,6300.0,RJ,38,,,38,309.33,0.0,309.33,8.14,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
200317322,Gold,VSE,4000.0,VT,17,,,17,309.67,0.0,309.67,18.22,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115081571,Gold,VSE,4004.0,Daniela Stefanova,10,2.0,,12,309.83,0.0,309.83,30.98,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123033238,Gold,SOHO,6000.0,VM,9,1.0,,10,310.17,0.0,310.17,34.46,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115148155,Platinum,VSE,4230.0,Daniela Stefanova,17,,,17,310.17,0.0,310.17,18.25,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
115013944,Gold,SOHO,4003.0,AD,6,1.0,,7,310.33,0.0,310.33,51.72,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115157535,Gold,VSE,4003.0,Tatiana Trifonova,19,,,19,310.33,0.0,310.33,16.33,Yes,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
822110101,Gold,VSE,4490.0,MT,18,3.0,,21,310.6,0.0,310.6,17.26,No,4490,4490,1.0,Septemvri,Pazardzhik,PAZ,Septemvri,PAZ29,Unknown,PAZ29-00,42.2167,24.1,4.0,1,83.27794677956997,53.93871933401086,330.7625677570287,278.11625616012145,53.93871933401086
160075670,Gold,VSE,4000.0,VT,12,,,12,310.83,0.0,310.83,25.9,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
147031418,Platinum,VSE,4000.0,Daniela Stefanova,8,2.0,,10,310.83,0.0,310.83,38.85,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
102820222,Platinum,VSE,4700.0,Daniela Stefanova,13,3.0,,16,311.0,0.0,311.0,23.92,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
115691261,Gold,VSE,4003.0,Tatiana Trifonova,17,4.0,,21,311.0,0.0,311.0,18.29,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115798701,Gold,VSE,4003.0,Daniela Stefanova,12,,1.0,13,311.17,0.0,311.17,25.93,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
20983095,Gold,VSE,4400.0,Daniela Stefanova,7,2.0,,9,311.17,0.0,311.17,44.45,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
112651219,Gold,SOHO,6450.0,AD?,15,2.0,,17,311.33,0.0,311.33,20.76,Yes,6450,6450,1.0,Kharmanli,Khaskovo,HKV,Kharmanli,HKV33,Unknown,HKV33-00,41.9333,25.9,4.0,1,228.3723256899545,97.97700528519698,217.9310082574589,143.511371888109,97.97700528519698
200097065,Platinum,VSE,1618.0,DI,12,1.0,,13,311.67,0.0,311.67,25.97,No,1618,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115241517,Platinum,VSE,4225.0,Tatiana Trifonova,10,4.0,,14,312.0,0.0,312.0,31.2,No,4225,4225,1.0,Perushhica,Plovdiv,PDV,Perushhica,PDV40,Unknown,PDV40-00,42.05,24.55,4.0,1,123.9520724004776,18.704648017242445,304.14471828136334,244.89222270180184,18.704648017242445
160060587,Gold,SOHO,4000.0,AD,10,8.0,,18,312.17,0.0,312.17,31.22,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115514421,Gold,VSE,4003.0,VU,21,,,21,312.17,0.0,312.17,14.87,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
836005135,Gold,VSE,6400.0,RJ,38,18.0,,56,312.33,0.0,312.33,8.22,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
123678947,Platinum,VSE,6000.0,VM,10,2.0,,12,312.5,0.0,312.5,31.25,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115865915,Platinum,VSE,4004.0,Tatiana Trifonova,11,31.0,,42,312.5,0.0,312.5,28.41,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115162190,Platinum,VSE,4000.0,Ginka Vachkova,23,5.0,,28,312.67,0.0,312.67,13.59,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
120605144,Platinum,VSE,4974.0,Ginka Vachkova,23,4.0,1.0,28,312.67,0.0,312.67,13.59,No,4974,4974,1.0,Sopotot,Smoljan,SML,Rudozem,SML27,Sopotot,SML27-10,41.4667,24.85,4.0,1,186.11155954032787,74.86080372598735,318.0838345175638,244.83779176897883,74.86080372598735
115065318,Gold,VSE,4004.0,Daniela Stefanova,12,,,12,313.0,0.0,313.0,26.08,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123711347,Silver,SOHO,6100.0,DI,4,1.0,,5,157.5,155.5,313.0,39.38,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
6301304571SMB,Gold,VSE,4000.0,AD,8,,,8,313.17,0.0,313.17,39.15,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112623141,Gold,VSE,4400.0,MT,18,,,18,313.17,0.0,313.17,17.4,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
160126951,Gold,VSE,4000.0,VU,21,,,21,313.83,0.0,313.83,14.94,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
200022130,Platinum,VSE,4000.0,Daniela Stefanova,15,,,15,313.83,0.0,313.83,20.92,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825254784,Gold,VSE,4000.0,Ginka Vachkova,26,1.0,3.0,30,313.83,0.0,313.83,12.07,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112612789,Gold,VSE,4400.0,MT,4,,,4,314.0,0.0,314.0,78.5,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
126628216,Platinum,VSE,6400.0,AD?,7,,1.0,8,314.0,0.0,314.0,44.86,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
825350532,Gold,VSE,4023.0,AD,1,,,1,314.17,0.0,314.17,314.17,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201120104,Platinum,VSE,6100.0,DI,7,,,7,314.17,0.0,314.17,44.88,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
200830158,Gold,SOHO,4000.0,Daniela Stefanova,15,,,15,314.17,0.0,314.17,20.94,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
120552224,Platinum,VSE,4700.0,VT,23,,,23,314.5,0.0,314.5,13.67,Yes,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
115899006,Gold,VSE,4000.0,AD,23,2.0,,25,314.83,0.0,314.83,13.69,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115782259,Platinum,VSE,4000.0,VU,14,,,14,314.83,0.0,314.83,22.49,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115175985,Gold,VSE,4002.0,VT,9,2.0,,11,315.17,0.0,315.17,35.02,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200536726,Platinum,VSE,4004.0,Ginka Vachkova,7,1.0,,8,315.17,0.0,315.17,45.02,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123540160,Gold,VSE,6060.0,VM,28,,,28,315.5,0.0,315.5,11.27,No,6060,6060,1.0,Dulboki,Stara Zagora,SZR,Stara Zagora,SZR31,Dulboki,SZR31-10,42.4833,25.7667,4.0,1,201.54561663725812,92.47050342851705,193.0390875926505,139.0638860904526,92.47050342851705
123597032,Gold,VSE,6260.0,AD?,19,2.0,1.0,22,316.0,0.0,316.0,16.63,No,6260,6260,2.0,Ovcharci,Stara Zagora,SZR,Radnevo,SZR27,Unknown,SZR27-00,42.25835,26.0,4.0,1,224.98878715372217,104.25865984640127,189.06228498734535,123.21720018417498,104.25865984640127
115518099,Platinum,VSE,4300.0,VU,25,,,25,316.17,0.0,316.17,12.65,No,4300,4300,1.0,Karlovo,Plovdiv,PDV,Karlovo,PDV13,Unknown,PDV13-00,42.6333,24.8,4.0,1,121.06601916677577,55.54593654691657,261.68645816218674,218.50127556101208,55.54593654691657
108684448,,Other,6600.0,RJ,12,,,12,316.25,0.0,316.25,26.35,No,6600,6600,2.0,Jastreb,Kurdzhali,KRZ,Kurdzhali,KRZ16,Jastreb,KRZ16-00,41.7,25.3917,4.0,1,203.40563261829217,72.14136744862495,266.7855629308034,192.86100989912083,72.14136744862495
40015797,Gold,VSE,4002.0,Daniela Stefanova,15,1.0,,16,316.33,0.0,316.33,21.09,Yes,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
126502000,Gold,VSE,6300.0,DI,13,13.0,,26,316.67,0.0,316.67,24.36,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
115302753,Gold,VSE,4002.0,VT,17,1.0,,18,316.83,0.0,316.83,18.64,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
123543006,Gold,VSE,6000.0,VM,13,1.0,,14,304.83,12.0,316.83,23.45,Yes,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
200259720,Gold,VSE,4400.0,MT,21,2.0,,23,317.33,0.0,317.33,15.11,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
896213,Gold,VSE,6300.0,RJ,72,,,72,317.33,0.0,317.33,4.41,No,6300,6300,1.0,Khaskovo,Khaskovo,HKV,Khaskovo,HKV34,Unknown,HKV34-00,41.9403,25.5694,4.0,1,203.06388911981904,71.43171336079055,238.60242154282636,168.05162923163843,71.43171336079055
112625021,Gold,VSE,4400.0,MT,12,4.0,2.0,18,317.5,0.0,317.5,26.46,Yes,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
40447062,Gold,VSE,6000.0,VM,15,4.0,,19,317.5,0.0,317.5,21.17,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
200313869,Gold,VSE,6260.0,DI,11,,,11,317.5,0.0,317.5,28.86,No,6260,6260,2.0,Ovcharci,Stara Zagora,SZR,Radnevo,SZR27,Unknown,SZR27-00,42.25835,26.0,4.0,1,224.98878715372217,104.25865984640127,189.06228498734535,123.21720018417498,104.25865984640127
825220131,Gold,SOHO,4004.0,Ginka Vachkova,6,1.0,,7,317.67,0.0,317.67,52.95,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115831489,Gold,VSE,4000.0,Ginka Vachkova,1,18.0,,19,317.83,0.0,317.83,317.83,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115624056,Platinum,VSE,4002.0,VT,19,3.0,,22,318.0,0.0,318.0,16.74,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
120075716,Platinum,VSE,4700.0,VT,22,3.0,,25,318.0,0.0,318.0,14.45,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
160116245,Platinum,VSE,4000.0,VT,12,2.0,,14,318.33,0.0,318.33,26.53,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115768416,Gold,VSE,4002.0,Daniela Stefanova,11,,1.0,12,318.33,0.0,318.33,28.94,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115783069,Platinum,VSE,4000.0,VU,13,5.0,,18,318.5,0.0,318.5,24.5,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
123675919,Gold,VSE,6100.0,VM,6,,,6,318.5,0.0,318.5,53.08,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
200268858,Platinum,VSE,6000.0,DI,22,1.0,,23,318.5,0.0,318.5,14.48,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115883895,Platinum,VSE,4016.0,AD,12,1.0,,13,318.67,0.0,318.67,26.56,No,4016,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
825384036,Silver,VSE,4000.0,AD,18,8.0,,26,318.67,0.0,318.67,17.7,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
126656443,Gold,VSE,6400.0,VM,15,3.0,,18,318.67,0.0,318.67,21.24,No,6400,6400,1.0,Dimitrovgrad,Khaskovo,HKV,Dimitrovgrad,HKV09,Unknown,HKV09-00,42.05,25.6,4.0,1,200.51034202353338,71.16037599980346,229.36071356275139,161.36595796695596,71.16037599980346
458282,Gold,VSE,4000.0,VT,20,5.0,,25,319.0,0.0,319.0,15.95,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825140950,Platinum,VSE,4300.0,VT,22,2.0,1.0,25,319.67,0.0,319.67,14.53,No,4300,4300,1.0,Karlovo,Plovdiv,PDV,Karlovo,PDV13,Unknown,PDV13-00,42.6333,24.8,4.0,1,121.06601916677577,55.54593654691657,261.68645816218674,218.50127556101208,55.54593654691657
123732284,Gold,VSE,6000.0,VM,11,3.0,,14,319.67,0.0,319.67,29.06,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115725322,Gold,VSE,4000.0,VT,10,1.0,,11,319.83,0.0,319.83,31.98,Yes,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
123688076,Platinum,VSE,6000.0,VM,11,1.0,,12,320.0,0.0,320.0,29.09,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
123727312,Platinum,VSE,6000.0,DI,12,2.0,,14,320.17,0.0,320.17,26.68,No,6000,6000,1.0,Stara Zagora,Stara Zagora,SZR,Stara Zagora,SZR31,Unknown,SZR31-00,42.4328,25.6419,4.0,1,192.26171142190228,80.83141300043403,204.70016172235472,149.54972685984384,80.83141300043403
115138111,Gold,SOHO,4002.0,VU,11,1.0,,12,246.0,75.0,321.0,22.36,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115713220,Gold,VSE,4001.0,Daniela Stefanova,12,,,12,322.5,0.0,322.5,26.88,No,4001,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200149028,Gold,VSE,6100.0,DI,6,,,6,322.67,0.0,322.67,53.78,No,6100,6100,1.0,Kazanluk,Stara Zagora,SZR,Kazanluk,SZR12,Unknown,SZR12-00,42.6167,25.4,4.0,1,170.1709917630914,75.87065506274772,215.27795996537586,169.38401939323634,75.87065506274772
160137392,Platinum,VSE,4000.0,AD,24,17.0,,41,323.0,0.0,323.0,13.46,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
160069094,Gold,VSE,4230.0,VU,21,1.0,,22,323.17,0.0,323.17,15.39,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
115557579,Gold,VSE,4000.0,Daniela Stefanova,14,2.0,,16,323.17,0.0,323.17,23.08,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
201840326,Silver,SOHO,4004.0,Ginka Vachkova,14,,,14,323.2,0.0,323.2,23.09,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
